,actual_y,pred_y
2417,1.204955917,1.4215379
2418,1.845007762,2.2847812
2419,3.48793547,2.879114
2420,0.113579899,0.12895733
2421,3.806149229,2.3582351
2422,1.53680715,2.4178817
2423,1.056601572,1.9535787
2424,2.389067546,1.839618
2425,1.204740722,1.6645674
2426,1.007286061,0.6836865
2427,3.787502948,3.8657932
2428,3.767773386,2.4908347
2429,-0.718580572,-0.23220259
2430,-0.618880899,-0.33718914
2431,2.414812377,2.4685903
2432,1.733701202,1.985686
2433,1.397301881,1.5070539
2434,3.188134763,3.9377072
2435,1.077311591,0.9155464
2436,0.664788318,0.91045386
2437,3.864969491,2.9561534
2438,3.77342454,2.8454673
2439,0.573657523,0.81313896
2440,1.4794906,1.6133947
2441,3.151510673,2.4520824
2442,1.551041871,1.7883211
2443,2.688461642,2.0949788
2444,0.716043189,1.0703785
2445,5.161602576,4.083288
2446,2.041072895,1.8699803
2447,2.500356478,1.6065321
2448,1.326369771,1.4429226
2449,2.023388909,2.6025314
2450,0.576798018,1.2526401
2451,0.623984883,0.6374599
2452,0.775421902,0.7219318
2453,-0.126956301,-0.17219561
2454,1.914422809,1.6932349
2455,1.355581273,2.1614077
2456,2.861194949,1.9748956
2457,4.838531143,3.0481114
2458,1.749012779,1.4157897
2459,2.544145756,1.8719376
2460,2.699815628,2.170869
2461,4.767065774,5.985095
2462,1.11118684,1.3582532
2463,3.032251604,3.061419
2464,1.13234018,1.9208453
2465,1.296303012,0.8515356
2466,2.249782511,1.5149949
2467,0.600328584,0.4175046
2468,0.630280767,0.91133183
2469,0.904987162,1.535568
2470,0.816428086,0.8728926
2471,1.738892064,2.866982
2472,-0.087059157,-0.079195976
2473,1.661844257,2.0352125
2474,0.944622038,1.6294241
2475,1.342628932,1.4413537
2476,5.503019976,3.7235546
2477,1.655233841,2.8873425
2478,2.53002698,2.002668
2479,1.339480013,1.0395482
2480,3.258311837,2.9233718
2481,1.425660721,1.4870713
2482,0.589701178,0.84802145
2483,0.864327751,0.692191
2484,1.638383964,1.2484813
2485,0.783647194,0.9272351
2486,1.662985228,1.2999754
2487,0.747460297,1.5388057
2488,1.933124921,1.9535875
2489,0.723032068,0.9751586
2490,1.857419546,2.3734474
2491,0.041409072,0.24337593
2492,1.101710012,1.4202359
2493,1.454895511,1.2215592
2494,3.148563951,3.456298
2495,9.477389748,5.695633
2496,0.883941321,0.822895
2497,0.43983593,0.69878906
2498,0.514021988,0.64820486
2499,4.346609215,2.8287883
2500,2.07690639,1.583804
2501,7.391098187,5.018936
2502,0.30017618,0.42807147
2503,0.163379154,0.36819226
2504,3.029640679,2.0551329
2505,3.902334327,4.8788776
2506,1.867299754,1.6835185
2507,1.9153897,1.9369981
2508,0.676429158,0.94656926
2509,1.31392055,1.4673789
2510,1.151664034,2.0758724
2511,2.421022084,3.0078702
2512,2.365890073,1.7782886
2513,3.685316575,2.5444717
2514,1.346512549,1.1087983
2515,1.777030193,1.5770767
2516,1.077782703,0.7859442
2517,2.441106756,2.2614813
2518,-0.107299759,-0.07191819
2519,1.962675625,1.7055919
2520,2.747778562,2.3799033
2521,4.01434161,3.0593624
2522,0.113996855,0.18752372
2523,0.471165449,0.40532276
2524,3.279579556,3.0282617
2525,2.187329048,1.8472097
2526,1.355175049,1.3985895
2527,2.012430641,1.9765275
2528,1.176229737,1.4022865
2529,2.929333901,2.1286817
2530,2.980759142,4.4795027
2531,1.341102844,1.0730093
2532,-0.282600008,-0.20685679
2533,1.931374545,2.7784486
2534,1.812212099,1.3079158
2535,0.214245568,0.3290787
2536,3.81921309,3.54556
2537,1.300757025,1.7478282
2538,1.01102777,0.9964599
2539,1.320415861,1.8772471
2540,0.328933615,0.1449103
2541,5.351112689,4.002483
2542,2.97804086,2.5341108
2543,2.111893274,3.3921194
2544,1.884660488,1.8872113
2545,1.467510306,1.1387348
2546,0.905991675,1.3743249
2547,1.384484743,2.737662
2548,0.529996947,0.5635969
2549,1.895831218,2.5211854
2550,0.236430752,-0.03302121
2551,1.27198177,1.8953756
2552,0.808499544,1.0611165
2553,4.292220886,3.1961238
2554,0.138620481,0.19798222
2555,0.527313165,1.125063
2556,1.065885494,0.88140535
2557,-0.295386358,-0.31152833
2558,1.035193979,1.6965622
2559,3.180496814,2.2752426
2560,0.127244561,0.16378188
2561,1.264751904,1.4335759
2562,1.186572875,1.9752681
2563,0.784533645,1.0241976
2564,1.243828077,1.3158458
2565,1.408542259,1.8796405
2566,3.252430553,2.6786978
2567,0.196391907,0.20432395
2568,2.071809654,3.027194
2569,0.634140027,0.4327593
2570,2.613819123,2.7042074
2571,0.596047769,1.0703881
2572,2.042359858,2.9870343
2573,2.256191194,1.6631733
2574,1.60549519,1.8081838
2575,2.333372921,2.0370367
2576,-0.175870005,-0.10389382
2577,3.758984202,2.290811
2578,0.74881574,0.8461075
2579,2.262748072,4.2106423
2580,0.640475058,1.013034
2581,5.314241621,3.9536443
2582,3.615826752,2.725478
2583,5.085572628,4.2491746
2584,1.146469848,1.6519136
2585,3.838603275,2.88601
2586,0.12492373,0.19645733
2587,1.436911662,1.534946
2588,0.971506674,0.84690344
2589,1.691642652,1.5426455
2590,0.513419941,1.1334784
2591,0.62170606,1.3658011
2592,2.551482751,2.325778
2593,-0.014914661,0.055767387
2594,1.940188021,1.9545457
2595,4.825916108,3.1354182
2596,0.911931997,1.1908159
2597,0.801714012,1.070026
2598,1.117468811,-0.111815274
2599,1.375587628,1.060917
2600,1.580895662,1.9534869
2601,1.920708502,3.3105874
2602,3.321242068,2.7450924
2603,-0.123384535,-0.08069521
2604,0.825189172,0.75088143
2605,1.59037819,2.776333
2606,0.878095271,1.0746537
2607,0.463254365,0.42958274
2608,0.376936558,0.355806
2609,3.167568336,1.992763
2610,0.86504158,1.9558183
2611,0.867786795,0.6578045
2612,1.576458805,1.3435931
2613,1.113317807,1.882106
2614,1.153023926,2.013998
2615,1.136391071,1.0001013
2616,1.240182067,1.3986435
2617,0.995159105,1.3491154
2618,1.044216431,1.560019
2619,1.201482395,1.6418221
2620,0.650268761,1.1808053
2621,2.134245766,1.7479144
2622,1.595062238,2.2171118
2623,0.929207472,1.3453342
2624,1.388312456,1.3824453
2625,0.816218429,0.7125525
2626,1.364524958,1.3490402
2627,2.125984303,1.9821149
2628,1.580020633,1.7115605
2629,2.174962561,2.1822906
2630,3.472718379,2.182048
2631,2.959555452,2.6271796
2632,0.737618928,0.7234932
2633,2.216384221,2.0960255
2634,0.644248592,0.7370162
2635,1.725556801,1.6248292
2636,1.471632564,1.2992823
2637,0.486980867,0.77290547
2638,-0.112984983,-0.11197841
2639,0.122978491,0.1891585
2640,0.68852617,0.5849467
2641,1.419613831,1.2845179
2642,0.70507796,1.0941664
2643,1.529251698,0.7431437
2644,1.77077247,1.1768163
2645,1.294146847,1.3372006
2646,1.879558957,2.5555472
2647,1.716580045,1.5817206
2648,1.832692051,2.044891
2649,0.903589253,0.8564644
2650,0.302278634,0.56462795
2651,2.734944967,2.2347863
2652,2.179716869,2.1689396
2653,3.99956367,3.113288
2654,1.758015485,1.5968109
2655,2.965396379,2.516943
2656,0.94419421,1.1981325
2657,2.733426898,2.3906407
2658,0.744233042,0.70432425
2659,0.554923141,1.0400696
2660,2.680685376,1.8801113
2661,-0.165051233,-0.18167865
2662,2.763055433,2.2009807
2663,2.851160192,3.9335868
2664,0.322127418,0.28007323
2665,6.085490619,4.809748
2666,0.293131674,0.23014173
2667,1.747107361,1.5676211
2668,0.318925481,0.5057351
2669,2.262438141,1.8070962
2670,1.071152976,1.9245331
2671,1.435204957,1.7279716
2672,1.457029032,2.5932407
2673,2.488484777,1.8385043
2674,2.426496949,2.787707
2675,5.233327129,3.9612958
2676,2.080279572,2.747551
2677,0.855391955,0.7005264
2678,1.696493569,2.2693522
2679,1.637481256,2.3624902
2680,-0.4966817,-0.25058305
2681,1.376416877,1.944899
2682,-0.355319991,-0.15154839
2683,0.281226802,0.50717723
2684,0.136986789,0.0054852366
2685,1.762300014,1.3541093
2686,0.280896198,0.458638
2687,0.604193661,0.882868
2688,1.089725042,1.7875896
2689,2.646826229,1.7908235
2690,0.575335876,0.676884
2691,0.352463583,0.9721918
2692,0.969813825,1.2436731
2693,2.288853736,2.1700604
2694,0.1100449,0.5759982
2695,0.421582209,0.5294571
2696,0.237970582,0.28475443
2697,5.308758702,4.1469216
2698,1.023892318,1.5661345
2699,-0.05137226,-0.0027221441
2700,2.559202734,1.9533367
2701,2.474877182,1.9408919
2702,2.757570866,1.6822704
2703,0.789768244,1.551014
2704,0.745504909,1.2963336
2705,1.488243094,1.7415633
2706,1.59517974,1.6145141
2707,2.879648281,2.9570482
2708,1.939130989,1.822797
2709,2.756803475,3.308283
2710,0.70331713,0.6080054
2711,2.204508192,2.241953
2712,1.644645699,1.4781512
2713,3.079434625,4.3817463
2714,1.706686932,1.5352962
2715,-0.150695273,-0.09620094
2716,2.328620107,1.7144578
2717,0.745060034,0.6764201
2718,2.237373403,1.7269695
2719,2.160104639,2.275555
2720,1.484190213,1.4121531
2721,1.412362719,2.1917894
2722,1.216145189,1.7616919
2723,-0.051841947,0.06111157
2724,2.751622781,1.8468587
2725,6.315397482,4.5519934
2726,0.89900891,0.87755
2727,3.727429611,3.2156472
2728,1.395372868,2.2243762
2729,3.266802446,2.6022592
2730,3.931650476,2.8279138
2731,2.971077245,3.3308706
2732,1.199176724,1.9067757
2733,1.493618352,1.3723925
2734,0.564147822,0.6323986
2735,-0.20329326,-0.3296988
2736,3.764027451,4.823306
2737,6.920643339,4.90794
2738,-0.874343768,-0.4886726
2739,0.947551972,1.4289813
2740,1.269229463,0.91359144
2741,0.619954932,0.82209617
2742,1.545554087,1.1748589
2743,0.340289286,-0.33858687
2744,1.886314557,2.5689678
2745,1.124577267,1.0303799
2746,0.553786672,0.28906387
2747,0.112697147,0.24754411
2748,1.179100042,1.2745931
2749,0.975362602,1.1544509
2750,1.497214316,1.4068824
2751,0.867239028,1.4295548
2752,0.748449976,1.3082619
2753,1.536719166,1.4080998
2754,1.884729578,1.7486334
2755,0.635745244,1.197746
2756,1.421637566,2.2228336
2757,1.240228035,1.6632335
2758,4.02321483,2.7723815
2759,1.096685622,0.5139344
2760,2.675309932,2.654484
2761,0.510392989,0.6481446
2762,1.540447733,1.8954787
2763,0.147953227,0.14289397
2764,1.59840741,1.8057201
2765,3.788863768,2.5776417
2766,1.774002087,1.6247928
2767,0.75946026,1.2465624
2768,0.899346975,0.89294744
2769,-0.056418023,-0.15314996
2770,1.379485189,1.7080922
2771,1.752437784,2.3055658
2772,1.401906753,0.99438256
2773,2.247139002,1.7503984
2774,1.67885781,1.3249607
2775,0.296975953,0.3560824
2776,2.764609905,3.1351423
2777,1.379157058,2.4613614
2778,2.12844691,2.558188
2779,2.052298965,2.5081758
2780,0.805417918,0.62694216
2781,0.956028591,1.230022
2782,0.521158571,0.43590084
2783,2.481619136,1.9284592
2784,4.031482153,2.8535194
2785,1.139272846,2.1836224
2786,4.022517691,4.0997915
2787,3.550150861,3.8041968
2788,0.632503373,0.33484378
2789,0.539911777,0.8065483
2790,2.641136324,2.2333376
2791,0.543404057,0.9732299
2792,2.66018357,3.529642
2793,1.679730858,1.9322543
2794,4.109213433,2.7622356
2795,3.939849998,4.243598
2796,1.044043714,1.5494676
2797,3.199592063,3.3267598
2798,0.620755585,0.7353225
2799,1.959703262,3.4096165
2800,1.649033083,2.4689727
2801,0.260042071,0.39613044
2802,0.796702534,1.1482446
2803,1.354570732,1.2321155
2804,1.845937757,1.432905
2805,1.637772608,2.519125
2806,-0.693273903,-0.4888215
2807,1.852978747,2.5358768
2808,0.850762651,1.4090862
2809,0.537894979,0.3359504
2810,0.247003905,0.19059026
2811,0.078854059,0.14288992
2812,0.062315851,0.0917609
2813,3.529364464,3.6548266
2814,1.403740569,1.3193326
2815,1.202629942,0.8533534
2816,1.042911824,1.5864832
2817,0.81881147,0.8022944
2818,0.842652502,0.5589634
2819,1.110262802,0.9483068
2820,1.34510268,1.3524384
2821,0.188568397,0.14027882
2822,1.544632917,1.4292701
2823,0.54155587,0.8004147
2824,1.934020884,3.1691437
2825,1.686287103,1.4540098
2826,0.473240488,0.7630282
2827,3.772835304,3.0197968
2828,2.974391685,2.3322768
2829,0.468186142,0.51235354
2830,1.999804069,2.640016
2831,1.305788321,1.5012501
2832,4.355321285,3.5917788
2833,1.244881071,0.87326086
2834,1.218414544,1.413474
2835,1.784836701,1.862871
2836,7.578982049,5.1531863
2837,3.218933801,4.3605013
2838,0.087314179,-0.026158035
2839,-0.495155167,-0.4240654
2840,1.922925516,1.7031974
2841,3.148445824,2.69274
2842,1.459427793,2.3895311
2843,1.727313039,1.5850018
2844,0.868598269,0.8558151
2845,0.166056466,0.21284983
2846,0.379941383,0.9319522
2847,3.785544096,2.9919407
2848,0.575410928,0.73151475
2849,0.750585,1.4540727
2850,0.128097761,0.23867184
2851,1.690419892,2.1210194
2852,1.541615373,1.3114476
2853,0.362254748,0.4189285
2854,2.184236993,1.5848582
2855,2.468488048,3.314107
2856,4.688017668,4.2372165
2857,3.457245393,2.4164371
2858,0.656803159,0.9295391
2859,1.299475927,0.9445753
2860,3.662201255,5.0764165
2861,3.176576012,2.9489875
2862,1.331879307,2.372436
2863,1.368657209,1.844769
2864,1.627239349,2.1574192
2865,0.572153092,0.9098654
2866,1.217491092,1.1635288
2867,0.785831103,0.6416573
2868,4.229823226,2.6762023
2869,0.802432819,1.032439
2870,2.81396796,5.0378456
2871,2.823283406,2.0376923
2872,0.16973415,0.18650693
2873,6.933198504,4.235826
2874,3.791653435,2.4821658
2875,1.163546175,1.8895817
2876,1.90221187,1.2484717
2877,1.501410852,1.487887
2878,1.564504204,2.1839876
2879,5.898566627,4.9364038
2880,3.266612904,3.299784
2881,0.581680265,0.5615078
2882,0.806223421,1.1489563
2883,1.283336698,2.3862324
2884,1.401239681,1.8555987
2885,1.257356903,2.0177083
2886,4.113700474,2.5957
2887,2.60064123,1.809499
2888,0.364441364,-0.026858687
2889,0.564727994,0.750727
2890,1.311033805,1.448036
2891,2.815804468,2.513693
2892,3.818897062,2.2637715
2893,2.219595924,2.5508957
2894,1.374316389,2.4225755
2895,1.353485392,1.9552593
2896,2.328246866,1.9306495
2897,0.60583252,0.59464884
2898,0.529044205,0.2329306
2899,0.248283846,0.23755765
2900,-0.434450801,-0.22525054
2901,1.73260589,2.1322598
2902,0.938540113,0.5345565
2903,0.776120374,0.49487004
2904,0.45514847,0.32739806
2905,0.880120234,1.097518
2906,0.88869334,0.9946506
2907,1.458768268,1.6825262
2908,3.601697357,2.2289095
2909,3.095895204,2.1393793
2910,1.630926175,1.7399328
2911,4.971678723,3.6357307
2912,1.259149463,0.795234
2913,-0.023890914,-0.022672415
2914,0.360189789,0.6446935
2915,1.431396685,0.93259895
2916,0.908116797,1.1428995
2917,1.650549791,2.168068
2918,0.132475129,0.16449115
2919,5.253477231,4.031169
2920,0.434539995,0.59993374
2921,0.704468352,1.2471671
2922,1.651587828,1.4092447
2923,0.756009184,1.2402815
2924,0.663189717,0.3285507
2925,0.194028287,0.2709349
2926,0.878679891,1.5984117
2927,2.005316581,3.4217343
2928,2.123257726,3.4943373
2929,0.121512386,0.2188491
2930,5.091241401,3.6347132
2931,4.710384593,3.5111554
2932,2.178242215,1.7685883
2933,2.236228953,2.3904877
2934,4.116711569,2.475897
2935,0.92411141,1.0316867
2936,1.002807498,1.5029486
2937,1.082853638,1.1796755
2938,0.579793794,0.55955184
2939,2.669050933,2.9033496
2940,-0.283830641,-0.18523496
2941,3.755071595,3.6242332
2942,0.240405287,0.3912959
2943,1.008451035,1.4908007
2944,0.782294115,0.4978463
2945,0.384208955,0.79858786
2946,1.660992665,1.5280805
2947,1.083439437,1.0390573
2948,1.315594187,2.2193491
2949,1.322463576,1.5119294
2950,1.75318536,2.0540311
2951,1.482784886,1.70635
2952,1.72880081,3.2629492
2953,1.467903609,1.8827988
2954,2.375239229,2.6621451
2955,1.553295452,1.8010309
2956,1.952295097,1.5696628
2957,0.298447899,0.64136845
2958,0.289424139,0.38348547
2959,1.477460333,1.1827952
2960,0.363966955,0.7539202
2961,1.733051913,1.4836156
2962,0.714990529,0.89032197
2963,0.99054402,2.0699472
2964,1.520507212,1.529817
2965,1.367570297,1.5265806
2966,1.734699842,2.4586573
2967,-0.285221313,-0.06726569
2968,3.520021203,3.4797394
2969,0.981669844,1.0501251
2970,2.131310935,1.6179047
2971,0.26369946,0.268286
2972,2.530990997,2.0143726
2973,0.25221839,0.39573148
2974,1.540872552,1.6142907
2975,2.743348292,2.103892
2976,1.487588406,2.8415515
2977,3.215544946,2.5414152
2978,0.287241758,0.22188139
2979,1.161486262,1.0470922
2980,2.095711666,3.2228303
2981,1.749525525,2.111588
2982,2.1426036,1.9068052
2983,0.902281951,1.8814324
2984,1.458253333,1.9558967
2985,2.643803513,2.0501785
2986,0.689069825,0.8600831
2987,1.358714449,1.1304343
2988,0.370516291,0.6188551
2989,0.422881861,0.46309796
2990,0.991245061,0.80766994
2991,3.920637548,4.5100884
2992,1.493593711,0.97979176
2993,2.172982271,1.789252
2994,1.190908442,1.1361935
2995,2.549953859,1.8971598
2996,1.848973159,1.5563732
2997,1.412057838,1.2139051
2998,2.632825627,3.7915444
2999,1.523920202,1.0818074
3000,2.22949943,2.4271195
3001,0.358032725,0.59903353
3002,1.964432014,2.6043434
3003,1.880076096,1.3334458
3004,2.541084614,1.9174374
3005,0.425334321,0.60710275
3006,0.413380909,0.5910688
3007,0.299208488,0.64646757
3008,0.340479346,0.36471608
3009,3.764052328,3.43416
3010,1.396114764,1.2887981
3011,3.208539018,2.147852
3012,3.92535267,2.6343908
3013,-0.422800741,-0.12316322
3014,0.317825984,0.37848234
3015,2.077912585,1.791023
3016,1.877741366,1.4193017
3017,2.286112246,1.8427956
3018,0.398659251,0.27608392
3019,1.537537747,2.113171
3020,1.616370461,1.6141814
3021,0.288565917,0.6451178
3022,0.958896177,0.5264315
3023,1.768161645,2.1607301
3024,2.717702656,1.8834168
3025,0.926446871,0.8902866
3026,0.923179302,0.53602517
3027,2.1786779,1.7340976
3028,1.821960979,1.3362749
3029,1.57633778,2.7205338
3030,0.598221696,0.52629435
3031,1.00806963,1.4063855
3032,1.776524677,1.9508696
3033,1.465128656,2.1648436
3034,1.25066564,1.1212983
3035,1.508412636,1.2149249
3036,0.900479513,0.6845585
3037,1.130059626,1.9493026
3038,1.061939974,1.7259368
3039,2.32436526,2.087035
3040,1.24415296,0.67604667
3041,1.023667577,2.0111613
3042,0.957155508,0.79261154
3043,-0.107347985,-0.1659208
3044,1.628602107,1.5752181
3045,0.182664029,0.021157563
3046,0.641283827,0.70500666
3047,2.897813425,2.386023
3048,0.863513725,1.395208
3049,4.489093043,3.2763028
3050,1.619650986,1.2206295
3051,1.187074422,0.8033731
3052,0.63943167,0.7584169
3053,2.583511431,3.606093
3054,1.431447807,1.4558623
3055,0.365678994,0.76352954
3056,3.070130043,2.207334
3057,1.61991247,1.5101385
3058,3.66479791,2.1771379
3059,3.007176918,2.35112
3060,0.433995547,0.4028086
3061,1.061413562,1.2168722
3062,1.696609123,2.004548
3063,0.994393269,1.263132
3064,0.860674547,0.8201259
3065,0.56780066,0.45633042
3066,1.469282854,1.5088583
3067,1.779589509,1.9737847
3068,1.286987597,1.3059351
3069,2.104090884,1.8759029
3070,2.409356848,2.1067996
3071,0.642188447,0.68195283
3072,-0.689088681,-0.3150046
3073,1.843104407,1.2925216
3074,3.855549385,4.158324
3075,0.785598673,0.52191037
3076,1.693400334,1.3499552
3077,0.690223832,0.50476295
3078,2.418379025,2.0876555
3079,1.45212503,0.99519646
3080,0.696134267,1.5393137
3081,0.701599896,0.71722853
3082,0.833303993,1.2613257
3083,2.764863507,1.8875284
3084,0.589597354,0.29033256
3085,-0.215190726,-0.080133975
3086,2.176799454,2.8345268
3087,3.37035633,2.4523501
3088,2.871332789,3.1324751
3089,1.333162803,2.6956806
3090,1.799763063,2.6759915
3091,0.154310751,0.2279087
3092,0.352073333,0.5673931
3093,0.474182459,0.45535433
3094,2.582570533,2.9885876
3095,2.131090874,2.0277088
3096,1.972424411,1.9600029
3097,0.201285046,0.15161031
3098,3.514147616,3.4114244
3099,-0.064248767,-0.25410056
3100,3.357673661,2.6990967
3101,2.198402888,2.860733
3102,0.227247058,0.0093720555
3103,0.588128617,0.97270924
3104,0.691470462,0.6380974
3105,2.870456119,2.0227857
3106,0.159190016,0.22951221
3107,2.57667427,2.3051128
3108,1.55246,0.78113383
3109,1.277495277,0.90559065
3110,3.790421918,3.1527002
3111,1.732954413,1.6545873
3112,3.631045887,2.5567641
3113,3.982590953,2.3432431
3114,4.32181881,3.231692
3115,0.227789197,0.28496385
3116,1.517332568,1.9537511
3117,0.73747993,0.7186764
3118,1.305524412,1.2129956
3119,0.347660242,0.32321876
3120,0.415114136,0.7179637
3121,0.319174883,0.7061722
3122,1.63993309,1.7010595
3123,2.710195014,1.9667995
3124,1.555186645,1.8359625
3125,2.054459616,2.5407202
3126,1.187511576,1.746678
3127,1.148272231,1.8628078
3128,0.722474896,0.9893678
3129,1.143396013,0.9265999
3130,1.892388589,2.10158
3131,5.033280974,4.3994145
3132,1.756848949,1.5212904
3133,0.805497986,0.36061925
3134,4.637305958,5.281743
3135,-0.468365385,-0.58752584
3136,1.138318703,1.4091716
3137,1.778159604,1.3936374
3138,1.392770604,1.1529107
3139,1.756474632,2.2461212
3140,6.215650167,4.845936
3141,0.681922194,0.91786736
3142,0.846297633,1.6567938
3143,0.215085441,0.44526184
3144,2.568836405,2.0522234
3145,2.10904341,1.9000001
3146,2.312398182,2.5537019
3147,1.912430293,1.5542799
3148,3.082546071,2.4947705
3149,0.287912853,0.82245266
3150,7.955679771,6.0506587
3151,1.094996784,1.567888
3152,0.45447637,0.82939
3153,1.429055319,1.3061042
3154,1.748136309,1.6889615
3155,1.201168626,1.6520334
3156,0.316526329,0.52141887
3157,1.16685693,1.2831875
3158,1.804110777,2.4556055
3159,2.690514307,2.3303323
3160,2.318836262,1.730966
3161,0.892973412,1.15699
3162,1.380682916,2.0834641
3163,0.307970072,0.2862181
3164,2.215300368,1.4169073
3165,2.700118351,2.9517565
3166,4.049136622,3.5988455
3167,5.788334649,3.53152
3168,1.113083843,1.0281891
3169,1.164109942,1.112073
3170,1.046414767,0.65108913
3171,1.190547773,1.273377
3172,0.456626665,0.64013976
3173,1.623634509,1.1218747
3174,0.944534177,1.638556
3175,0.866548296,1.0110755
3176,0.984751838,1.3875397
3177,5.117815888,4.424587
3178,1.259164231,1.1998684
3179,0.462765442,0.65084386
3180,3.852384705,2.7454958
3181,0.975943069,0.5880163
3182,0.90052761,1.3726611
3183,1.146847135,1.2968793
3184,2.25942364,2.0977287
3185,0.34528664,0.29327035
3186,0.909093309,0.678691
3187,1.074573652,1.1902865
3188,2.580530278,1.7928232
3189,0.160436087,0.18951309
3190,-0.42058577,-0.0841586
3191,3.353134271,2.7322018
3192,1.357948245,1.4708445
3193,0.479602039,0.70182
3194,2.456175109,2.60556
3195,1.299976006,0.9054895
3196,0.001586368,0.025481343
3197,1.034045056,1.5653052
3198,1.676696615,2.1638072
3199,1.474205156,1.2238145
3200,-0.138212166,-0.30303127
3201,-0.162312752,0.036340714
3202,0.425997439,0.28142327
3203,1.409552328,2.9576616
3204,3.883442556,2.27484
3205,4.007285661,2.9692507
3206,1.91949165,1.0058687
3207,0.937460273,1.1914307
3208,2.35192226,2.403832
3209,2.203771914,1.7304938
3210,0.851663064,1.6533651
3211,1.132472235,1.8741775
3212,3.162808183,3.1968384
3213,6.685908714,4.0427904
3214,3.601885973,2.8503919
3215,1.551716197,1.9978058
3216,2.236935311,1.7678286
3217,0.388220449,0.39568958
3218,-0.312593694,-0.29937297
3219,0.73284962,0.7425492
3220,1.180078037,1.6148086
3221,-0.061136032,-0.08125627
3222,1.610841453,1.4060956
3223,1.213511492,1.0033624
3224,0.506275414,0.61620575
3225,0.083447679,0.28818876
3226,1.308919848,1.5983012
3227,0.009473179,0.048732758
3228,2.761559204,2.462459
3229,1.712113687,1.9453251
3230,-0.574121152,-0.3289994
3231,1.565898778,1.3292569
3232,-0.640527636,-0.77999115
3233,0.744258827,1.4079299
3234,2.95459365,2.3185346
3235,0.265764606,0.045460224
3236,0.959785292,1.030812
3237,1.106877613,0.8253222
3238,-0.161411191,0.028877616
3239,2.633452613,3.4174566
3240,1.017646291,1.3795456
3241,1.209640333,1.5626968
3242,1.581599476,0.62499636
3243,0.626852796,0.35934713
3244,0.253417273,0.22174573
3245,2.309579062,2.1572132
3246,2.987008292,4.372834
3247,1.716917126,2.0717232
3248,2.487669216,2.7456772
3249,0.63864104,1.2396361
3250,1.232775784,1.2289231
3251,3.379472634,3.2437572
3252,-0.741539814,-0.36994863
3253,3.561665104,3.2321782
3254,2.119535535,2.1919904
3255,3.039623034,2.632936
3256,2.742539578,1.8640155
3257,0.776123992,0.3817865
3258,0.803466768,0.62242967
3259,1.502253735,1.5819968
3260,0.337618734,0.24266851
3261,1.877598198,1.5047231
3262,3.867660141,2.1308072
3263,1.435481524,1.3836462
3264,0.809744564,0.86129916
3265,3.502601359,2.3598022
3266,2.686432884,2.4680963
3267,3.4036641,2.704279
3268,2.429121307,3.4775047
3269,1.840861067,2.1057677
3270,1.542739106,2.5392182
3271,-0.705956284,-0.32631683
3272,0.958088897,1.0471439
3273,0.813773118,1.5679674
3274,1.667076426,3.5750065
3275,1.176332318,0.9898796
3276,4.576342455,3.4109163
3277,1.829693596,2.021828
3278,1.746476252,2.09784
3279,3.968332588,5.0233316
3280,1.092331939,1.4401133
3281,1.261104239,1.4691632
3282,1.223191396,1.7445809
3283,2.680561085,2.295742
3284,0.036421938,0.16995674
3285,-0.093441406,-0.21668345
3286,0.012070673,0.13289392
3287,1.506563686,2.972448
3288,1.023074112,0.92318124
3289,1.256732454,1.2581166
3290,0.157810224,0.83440363
3291,0.833593024,0.50759476
3292,0.557204987,0.74634385
3293,2.258155357,1.7687027
3294,2.137368281,2.4067068
3295,0.613647511,0.84037066
3296,0.610569952,0.6325563
3297,1.461695874,1.8580695
3298,1.671805837,1.2266746
3299,1.089097305,0.9269226
3300,4.306562072,4.1639166
3301,0.728906263,0.8849385
3302,1.628979759,1.6270106
3303,1.487675682,1.7228096
3304,1.928990976,2.0727863
3305,0.919998468,1.026407
3306,-0.054401137,-0.097598314
3307,0.46704943,0.37587157
3308,0.978744805,1.1588944
3309,1.691745299,2.3518152
3310,0.487127858,0.6924816
3311,0.655974875,0.6358715
3312,3.157244127,2.2564073
3313,1.007603299,1.6484697
3314,1.336277114,1.0597672
3315,0.315996251,0.12598237
3316,2.941351227,2.6197991
3317,2.102979953,2.0729663
3318,0.804951566,0.948766
3319,1.28637237,0.8465755
3320,0.364283616,0.25924093
3321,0.422255384,0.8100387
3322,1.490277296,1.1435313
3323,0.696908374,1.2963992
3324,0.636146578,1.3156524
3325,0.842073475,1.5792775
3326,0.775193509,1.0132766
3327,1.098420279,1.2004356
3328,1.351920337,1.1422899
3329,0.215393159,0.35049534
3330,0.757417221,0.5953174
3331,-0.005110176,0.027291656
3332,0.630218936,0.36624438
3333,5.204376503,4.0877466
3334,0.178679354,0.08973622
3335,0.00172044,0.040863037
3336,4.284716249,3.344571
3337,0.710057838,0.63153774
3338,1.771740634,1.6784754
3339,1.489066888,2.8705769
3340,0.473787716,0.88017374
3341,0.423107476,0.8273822
3342,2.191272163,3.6111348
3343,1.605325199,1.5607693
3344,2.377304203,2.840758
3345,0.916117754,1.3848462
3346,0.073576255,-0.04948318
3347,2.68852934,2.145367
3348,3.071583802,2.4548292
3349,2.015242938,2.3554125
3350,2.985722724,2.0931406
3351,0.715504608,0.37771118
